1941711407710|f4:4e:05:7e:9a:ef|-66
1941711407669|f4:4e:05:62:78:8e|-62
1941711407723|f4:4e:05:7e:9a:ee|-66
1941711407628|58:91:cf:2c:35:a9|-72
1941711407699|f4:4e:05:79:64:0d|-74
1941706436702|f4:4e:05:79:64:01|-79
1941706436713|f4:4e:05:79:5b:41|-67
1941706436606|f4:4e:05:62:78:81|-62
1941706436678|f4:4e:05:7e:9a:e2|-60
1941711407683|f4:4e:05:79:64:0f|-74
1941711407649|f4:4e:05:7e:9b:52|-61
1941711407642|f4:4e:05:79:5b:42|-63
1941711407561|f4:4e:05:62:78:82|-65
1941711407608|f4:4e:05:7e:9a:e0|-68
1941711407635|f4:4e:05:79:64:02|-79
1941716412532|f4:4e:05:79:64:0e|-75
1941716412512|f4:4e:05:7e:9b:5d|-56
1941716412505|f4:4e:05:7e:9b:5f|-56
1941716412484|f4:4e:05:62:78:8f|-61
1941716412559|f4:4e:05:79:5b:4d|-52
1941716412446|f4:4e:05:79:5b:4f|-50
1941716412518|f4:4e:05:7e:9b:5e|-56
1941716412565|f4:4e:05:79:5b:4e|-52
1941716412491|f4:4e:05:62:78:8d|-61
1941716412545|f4:4e:05:7e:9a:ed|-66
1941716412537|f4:4e:05:7e:9a:ef|-66
1941716412497|f4:4e:05:62:78:8e|-61
1941716412552|f4:4e:05:7e:9a:ee|-66
1941716412452|58:91:cf:2c:35:a9|-71
1941711407699|f4:4e:05:79:64:0d|-74
1941716412525|f4:4e:05:79:64:0f|-74
1941716412477|f4:4e:05:7e:9b:52|-59
1941716412469|f4:4e:05:79:5b:42|-61
1941716412406|f4:4e:05:62:78:82|-69
1941716412433|f4:4e:05:7e:9a:e0|-63
1941716412461|f4:4e:05:79:64:02|-79
1941721426617|f4:4e:05:79:64:0e|-75
1941721426607|f4:4e:05:7e:9b:5d|-55
1941721426598|f4:4e:05:7e:9b:5f|-56
1941721426585|f4:4e:05:62:78:8f|-60
1941716412559|f4:4e:05:79:5b:4d|-52
1941721426551|f4:4e:05:79:5b:4f|-51
1941721426612|f4:4e:05:7e:9b:5e|-56
1941716412565|f4:4e:05:79:5b:4e|-52
1941721426590|f4:4e:05:62:78:8d|-60
1941721426630|f4:4e:05:7e:9a:ed|-67
1941721426625|f4:4e:05:7e:9a:ef|-67
1941721426594|f4:4e:05:62:78:8e|-61
1941721426634|f4:4e:05:7e:9a:ee|-67
1941721426564|58:91:cf:2c:35:a9|-75
1941721426621|f4:4e:05:79:64:0d|-76
1941721426602|f4:4e:05:79:64:0f|-75
1941716412477|f4:4e:05:7e:9b:52|-59
1941721426576|f4:4e:05:79:5b:42|-61
1941716412406|f4:4e:05:62:78:82|-69
1941716412433|f4:4e:05:7e:9a:e0|-63
1941721426571|f4:4e:05:79:64:02|-79
1941721426581|f4:4e:05:7e:9b:50|-60
1941721426617|f4:4e:05:79:64:0e|-75
1941726443149|f4:4e:05:7e:9b:5d|-64
1941726443135|f4:4e:05:7e:9b:5f|-64
1941726443086|f4:4e:05:62:78:8f|-60
1941726443239|f4:4e:05:79:5b:4d|-54
1941726442888|f4:4e:05:79:5b:4f|-54
1941726443164|f4:4e:05:7e:9b:5e|-64
1941726443253|f4:4e:05:79:5b:4e|-54
1941726443105|f4:4e:05:62:78:8d|-61
1941726443211|f4:4e:05:7e:9a:ed|-68
1941726443193|f4:4e:05:7e:9a:ef|-68
1941726443118|f4:4e:05:62:78:8e|-60
1941726443225|f4:4e:05:7e:9a:ee|-68
1941726442899|58:91:cf:2c:35:a9|-68
1941721426621|f4:4e:05:79:64:0d|-76
1941726443178|f4:4e:05:79:64:0f|-78
1941726442924|f4:4e:05:7e:9b:52|-63
1941726442911|f4:4e:05:79:5b:42|-69
1941726442828|f4:4e:05:62:78:82|-70
1941726442870|f4:4e:05:7e:9a:e0|-67
1941721426571|f4:4e:05:79:64:02|-79
1941721426581|f4:4e:05:7e:9b:50|-60
1941731455548|f4:4e:05:79:64:0e|-77
1941731455531|f4:4e:05:7e:9b:5d|-56
1941731455526|f4:4e:05:7e:9b:5f|-56
1941731455500|f4:4e:05:62:78:8f|-55
1941731455581|f4:4e:05:79:5b:4d|-55
1941731455520|f4:4e:05:79:5b:4f|-54
1941731455536|f4:4e:05:7e:9b:5e|-56
1941731455587|f4:4e:05:79:5b:4e|-54
1941731455505|f4:4e:05:62:78:8d|-55
1941731455570|f4:4e:05:7e:9a:ed|-57
1941731455563|f4:4e:05:7e:9a:ef|-58
1941731455511|f4:4e:05:62:78:8e|-55
1941731455575|f4:4e:05:7e:9a:ee|-58
1941731455494|58:91:cf:2c:35:a9|-68
1941731455542|f4:4e:05:79:64:0d|-78
1941731455555|f4:4e:05:79:64:0f|-77
1941726442924|f4:4e:05:7e:9b:52|-63
1941726442911|f4:4e:05:79:5b:42|-69
1941726442828|f4:4e:05:62:78:82|-70
1941726442870|f4:4e:05:7e:9a:e0|-67
1941731455482|f4:4e:05:62:78:80|-62
1941736456423|f4:4e:05:79:64:0e|-78
1941736456362|f4:4e:05:7e:9b:5d|-57
1941736456345|f4:4e:05:7e:9b:5f|-57
1941736456302|f4:4e:05:62:78:8f|-56
1941731455581|f4:4e:05:79:5b:4d|-55
1941736456271|f4:4e:05:79:5b:4f|-53
1941736456394|f4:4e:05:7e:9b:5e|-57
1941736456494|f4:4e:05:79:5b:4e|-56
1941736456317|f4:4e:05:62:78:8d|-56
1941736456467|f4:4e:05:7e:9a:ed|-57
1941736456448|f4:4e:05:7e:9a:ef|-57
1941736456329|f4:4e:05:62:78:8e|-57
1941736456482|f4:4e:05:7e:9a:ee|-57
1941736456206|58:91:cf:2c:35:a9|-69
1941736456410|f4:4e:05:79:64:0d|-78
1941736456374|f4:4e:05:79:64:0f|-77
1941736456143|f4:4e:05:62:78:80|-64
1941736456289|f4:4e:05:7e:9b:50|-63
1941736456242|f4:4e:05:79:5b:40|-66
1941736456223|f4:4e:05:79:64:00|-80
1941736456423|f4:4e:05:79:64:0e|-78
1941736456362|f4:4e:05:7e:9b:5d|-57
1941741372505|f4:4e:05:7e:9b:5f|-59
1941741372471|f4:4e:05:62:78:8f|-58
1941741372579|f4:4e:05:79:5b:4d|-57
1941741372386|f4:4e:05:79:5b:4f|-56
1941736456394|f4:4e:05:7e:9b:5e|-57
1941741372591|f4:4e:05:79:5b:4e|-56
1941741372482|f4:4e:05:62:78:8d|-58
1941741372560|f4:4e:05:7e:9a:ed|-62
1941741372534|f4:4e:05:7e:9a:ef|-62
1941741372493|f4:4e:05:62:78:8e|-58
1941741372518|f4:4e:05:7e:9a:ee|-62
1941741372417|58:91:cf:2c:35:a9|-71
1941736456410|f4:4e:05:79:64:0d|-78
1941736456374|f4:4e:05:79:64:0f|-77
1941736456143|f4:4e:05:62:78:80|-64
1941736456289|f4:4e:05:7e:9b:50|-63
1941741372456|f4:4e:05:79:5b:40|-62
1941741372436|f4:4e:05:79:64:00|-84
1941746388859|f4:4e:05:7e:9b:5d|-62
1941746388845|f4:4e:05:7e:9b:5f|-62
1941746388798|f4:4e:05:62:78:8f|-58
1941741372579|f4:4e:05:79:5b:4d|-57
1941746388726|f4:4e:05:79:5b:4f|-54
1941746388870|f4:4e:05:7e:9b:5e|-62
1941741372591|f4:4e:05:79:5b:4e|-56
1941746388809|f4:4e:05:62:78:8d|-58
1941746388915|f4:4e:05:7e:9a:ed|-63
1941746388899|f4:4e:05:7e:9a:ef|-63
1941746388823|f4:4e:05:62:78:8e|-58
1941746388883|f4:4e:05:7e:9a:ee|-63
1941746388753|58:91:cf:2c:35:a9|-69
1941746388784|f4:4e:05:79:5b:40|-61
1941746388771|f4:4e:05:79:64:00|-85
1941751401920|f4:4e:05:7e:9b:5d|-62
1941751401906|f4:4e:05:7e:9b:5f|-62
1941751401780|f4:4e:05:62:78:8f|-57
1941751401988|f4:4e:05:79:5b:4d|-58
1941751401725|f4:4e:05:79:5b:4f|-56
1941751401935|f4:4e:05:7e:9b:5e|-62
1941751402006|f4:4e:05:79:5b:4e|-57
1941751401791|f4:4e:05:62:78:8d|-57
1941751401974|f4:4e:05:7e:9a:ed|-63
1941751401959|f4:4e:05:7e:9a:ef|-63
1941751401892|f4:4e:05:62:78:8e|-57
1941751401946|f4:4e:05:7e:9a:ee|-62
1941751401762|58:91:cf:2c:35:a9|-74
1941746388784|f4:4e:05:79:5b:40|-61
1941746388771|f4:4e:05:79:64:00|-85
1941751401751|f4:4e:05:7e:9a:e1|-71
1941756412019|f4:4e:05:7e:9b:5d|-61
1941756412008|f4:4e:05:7e:9b:5f|-61
1941756411970|f4:4e:05:62:78:8f|-48
1941756412083|f4:4e:05:79:5b:4d|-57
1941756411921|f4:4e:05:79:5b:4f|-55
1941756412031|f4:4e:05:7e:9b:5e|-61
1941756412096|f4:4e:05:79:5b:4e|-57
1941756411982|f4:4e:05:62:78:8d|-48
1941756412071|f4:4e:05:7e:9a:ed|-61
1941756412055|f4:4e:05:7e:9a:ef|-61
1941756411996|f4:4e:05:62:78:8e|-48
1941756412043|f4:4e:05:7e:9a:ee|-61
1941756411958|58:91:cf:2c:35:a9|-70
1941756411945|f4:4e:05:7e:9a:e1|-67
1941756412019|f4:4e:05:7e:9b:5d|-61
1941756412008|f4:4e:05:7e:9b:5f|-61
1941761433631|f4:4e:05:62:78:8f|-49
1941761433714|f4:4e:05:79:5b:4d|-56
1941761433599|f4:4e:05:79:5b:4f|-55
1941756412031|f4:4e:05:7e:9b:5e|-61
1941761433727|f4:4e:05:79:5b:4e|-56
1941761433647|f4:4e:05:62:78:8d|-49
1941761433699|f4:4e:05:7e:9a:ed|-62
1941761433683|f4:4e:05:7e:9a:ef|-62
1941761433659|f4:4e:05:62:78:8e|-49
1941761433672|f4:4e:05:7e:9a:ee|-62
1941761433618|58:91:cf:2c:35:a9|-72
1941761433573|f4:4e:05:7e:9a:e1|-68
1941766438924|f4:4e:05:7e:9b:5d|-62
1941766438909|f4:4e:05:7e:9b:5f|-62
1941766438872|f4:4e:05:62:78:8f|-50
1941766438989|f4:4e:05:79:5b:4d|-50
1941766438845|f4:4e:05:79:5b:4f|-48
1941766438937|f4:4e:05:7e:9b:5e|-62
1941766439003|f4:4e:05:79:5b:4e|-50
1941766438883|f4:4e:05:62:78:8d|-51
1941766438976|f4:4e:05:7e:9a:ed|-60
1941766438961|f4:4e:05:7e:9a:ef|-60
1941766438896|f4:4e:05:62:78:8e|-51
1941766438948|f4:4e:05:7e:9a:ee|-60
1941766438858|58:91:cf:2c:35:a9|-75
1941766438811|f4:4e:05:7e:9a:e1|-75
