1461917164973|0.09|0.59|-0.57
1461917164974|0.09|0.57|-0.58
1461917164994|0.11|0.46|-0.66
1461917165017|-0.05|0.34|-0.66
1461917165036|-0.11|0.20|-0.65
1461917165057|-0.14|0.21|-0.49
1461917165078|-0.20|0.28|-0.17
1461917165099|-0.20|0.30|-0.00
1461917165121|-0.12|0.34|0.08
1461917165142|-0.06|0.33|0.20
1461917165162|0.13|0.18|0.41
1461917165183|0.22|-0.07|0.36
1461917165207|0.21|-0.25|0.32
1461917165225|0.32|-0.47|0.22
1461917165248|0.48|-0.59|-0.01
1461917165269|0.53|-0.61|-0.30
1461917165290|0.46|-0.61|-0.44
1461917165312|0.49|-0.71|-0.39
1461917165334|0.60|-0.78|-0.40
1461917165354|0.60|-0.78|-0.53
1461917165376|0.51|-0.76|-0.65
1461917165399|0.29|-0.80|-0.72
1461917165418|0.11|-0.79|-0.65
1461917165440|0.05|-0.80|-0.32
1461917165462|0.20|-0.90|-0.00
1461917165482|0.32|-1.07|0.34
1461917165504|0.27|-1.17|0.59
1461917165526|0.18|-1.19|0.81
1461917165546|0.13|-1.06|1.13
1461917165569|0.36|-1.21|1.36
1461917165592|0.61|-1.54|1.27
1461917165611|0.62|-1.70|1.06
1461917165632|0.51|-1.66|0.82
1461917165654|0.50|-1.75|0.64
1461917165674|0.35|-2.02|0.88
1461917165696|0.11|-2.32|1.09
1461917165718|-0.00|-2.45|1.17
1461917165739|-0.09|-2.19|1.16
1461917165761|-0.18|-1.59|0.87
1461917165783|-0.09|-1.08|0.62
1461917165803|-0.05|-0.81|0.67
1461917165824|-0.13|-0.63|0.87
1461917165848|-0.08|-0.40|0.80
1461917165867|0.02|0.08|0.53
1461917165889|0.05|0.60|0.10
1461917165911|0.16|0.68|-0.13
1461917165931|0.28|0.57|-0.19
1461917165952|0.13|0.55|0.13
1461917165975|-0.17|0.68|0.66
1461917165994|-0.36|0.90|1.20
1461917166016|-0.35|1.40|1.51
1461917166039|-0.21|1.92|1.86
1461917166060|-0.10|2.31|2.86
1461917166081|-0.12|2.07|4.17
1461917166103|-0.23|1.55|4.89
1461917166123|-0.32|1.16|4.80
1461917166145|-0.56|0.96|4.05
1461917166167|-1.44|0.83|3.64
1461917166186|-2.04|0.73|3.13
1461917166209|-1.69|0.16|2.29
1461917166230|-0.94|-0.55|0.90
1461917166251|-0.26|-1.06|-0.61
1461917166273|-0.16|-0.83|-2.19
1461917166295|-0.03|-0.64|-3.69
1461917166315|0.22|-0.75|-5.01
1461917166336|0.56|-1.07|-5.99
1461917166359|0.81|-1.62|-6.70
1461917166379|-1.03|-1.39|-6.99
1461917166400|-2.80|-1.50|-6.22
1461917166422|-2.02|-2.35|-5.43
1461917166443|-1.44|-2.49|-3.94
1461917166464|-0.57|-2.53|-3.37
1461917166486|0.44|-2.38|-2.98
1461917166506|0.97|-1.70|-2.07
1461917166529|1.22|-1.47|-1.69
1461917166551|1.44|-1.61|-1.29
1461917166570|1.40|-2.05|-0.30
1461917166592|1.34|-3.01|0.55
1461917166613|1.16|-3.74|1.10
1461917166634|0.97|-4.23|1.48
1461917166655|0.53|-4.91|1.46
1461917166677|-0.29|-4.50|1.67
1461917166697|-1.02|-4.40|2.07
1461917166719|-1.02|-3.92|2.62
1461917166742|-0.98|-2.88|2.89
1461917166761|-0.64|-1.58|2.38
1461917166783|-0.14|-0.12|1.90
1461917166804|0.96|0.99|2.26
1461917166825|1.59|1.75|3.29
1461917166845|2.29|1.91|4.03
1461917166868|2.41|2.11|4.36
1461917166889|2.25|2.16|4.44
1461917166910|2.76|1.82|4.46
1461917166933|3.18|1.32|4.22
1461917166953|3.09|0.65|4.09
1461917166974|2.87|-0.23|4.12
1461917166995|2.75|-1.21|4.48
1461917167015|2.53|-2.08|4.43
1461917167036|2.01|-2.67|3.90
1461917167060|1.20|-2.71|2.78
1461917167079|0.52|-2.50|1.16
1461917167100|-0.35|-1.76|-0.83
1461917167124|-1.19|-0.96|-2.77
1461917167143|-2.05|-0.17|-4.31
1461917167165|-2.84|0.53|-5.40
1461917167186|-2.64|1.28|-6.70
1461917167207|-1.67|1.82|-7.96
1461917167231|-0.67|2.10|-8.48
1461917167252|0.51|1.90|-8.04
1461917167275|2.06|1.73|-7.31
1461917167295|2.80|0.98|-6.46
1461917167316|3.23|-0.15|-5.48
1461917167336|3.74|-1.43|-4.16
1461917167358|4.15|-2.76|-2.53
1461917167380|4.23|-3.70|-0.17
1461917167400|4.17|-4.23|2.86
1461917167421|2.14|-2.65|4.33
1461917167443|2.56|-1.91|2.98
1461917167464|2.31|-0.97|3.30
1461917167485|2.97|-0.66|4.57
1461917167508|4.29|-1.08|7.30
1461917167529|5.02|-2.19|9.67
1461917167549|4.13|-3.01|9.12
1461917167571|2.94|-2.79|6.70
1461917167591|2.32|-1.93|3.88
1461917167613|1.68|-0.98|1.39
1461917167636|0.82|-0.05|-0.90
1461917167654|-0.11|0.78|-3.18
1461917167676|-1.02|1.43|-5.38
1461917167701|-1.80|2.06|-7.35
1461917167722|-2.33|2.50|-8.90
1461917167741|-2.61|2.54|-10.03
1461917167763|-2.69|2.04|-10.45
1461917167783|-2.27|1.01|-9.87
1461917167804|-1.85|-0.06|-8.60
1461917167827|-1.39|-1.08|-6.98
1461917167847|-0.73|-2.14|-4.96
1461917167871|0.14|-3.71|-2.41
1461917167893|1.65|-5.47|0.03
1461917167912|3.52|-5.68|2.66
1461917167935|5.70|-5.07|5.13
1461917167955|7.52|-4.53|7.27
1461917167977|7.92|-3.45|8.84
1461917167998|7.63|-2.43|8.89
1461917168027|7.28|-1.10|8.11
1461917168030|7.03|-0.10|7.53
1461917168043|7.16|0.52|6.85
1461917168064|7.25|0.64|6.25
1461917168087|6.71|0.56|5.77
1461917168109|5.95|0.38|4.99
1461917168127|4.95|-0.03|3.72
1461917168149|2.57|-0.32|1.71
1461917168171|-0.56|-0.34|-0.60
1461917168191|-3.22|-0.23|-3.02
1461917168215|-5.16|-0.00|-5.13
1461917168235|-6.40|0.32|-7.20
1461917168256|-6.57|0.50|-9.35
1461917168278|-5.39|0.35|-10.75
1461917168298|-3.76|0.01|-10.64
1461917168321|-2.21|-0.61|-9.27
1461917168343|-0.68|-1.21|-6.72
1461917168366|0.49|-1.65|-3.88
1461917168388|1.35|-2.37|-1.18
1461917168408|2.81|-3.30|1.94
1461917168430|5.04|-3.89|4.50
1461917168460|7.28|-3.87|6.08
1461917168472|8.86|-2.71|6.61
1461917168492|10.07|-1.64|6.88
1461917168514|10.24|-0.55|6.69
1461917168536|9.94|0.60|5.77
1461917168556|9.93|1.65|4.52
1461917168578|9.83|2.13|3.97
1461917168600|8.95|1.94|4.04
1461917168621|7.44|1.59|3.99
1461917168642|5.38|1.24|3.05
1461917168664|3.15|0.94|1.62
1461917168685|0.77|0.60|-0.32
1461917168707|-1.91|0.33|-2.57
1461917168728|-4.22|0.12|-4.36
1461917168749|-6.08|-0.06|-5.85
1461917168771|-7.17|-0.46|-7.20
1461917168793|-7.14|-1.31|-8.63
1461917168815|-6.25|-2.06|-9.27
1461917168835|-5.12|-2.48|-8.81
1461917168859|-4.09|-2.71|-7.02
1461917168879|-2.66|-3.16|-4.79
1461917168902|-0.22|-3.85|-1.32
1461917168927|2.63|-4.52|2.17
1461917168945|6.30|-5.07|4.57
1461917168964|8.37|-4.47|6.18
1461917168985|8.56|-3.12|6.94
1461917169006|7.76|-1.92|6.91
1461917169028|6.85|-0.65|6.33
1461917169051|6.67|0.36|5.79
1461917169070|7.37|1.10|5.67
1461917169094|8.15|1.29|5.71
1461917169118|8.42|1.14|5.60
1461917169136|7.71|0.74|5.04
1461917169157|6.09|0.18|3.75
1461917169181|3.61|-0.61|2.07
1461917169204|-0.25|-1.22|0.50
1461917169224|-4.83|-1.43|-1.29
1461917169247|-8.50|-1.48|-3.30
1461917169268|-9.75|-1.83|-5.13
1461917169287|-9.43|-2.27|-6.62
1461917169311|-8.74|-2.38|-7.76
1461917169332|-8.15|-2.05|-7.74
1461917169355|-7.11|-1.94|-6.73
1461917169377|-3.20|-2.81|-5.30
1461917169398|2.69|-3.84|-4.10
1461917169419|8.92|-3.85|-2.63
1461917169443|12.51|-2.59|-3.06
1461917169465|13.80|-0.37|-2.21
1461917169484|14.73|1.34|-1.49
1461917169508|13.30|2.43|-0.31
1461917169525|11.93|2.90|0.92
1461917169548|11.39|3.09|1.97
1461917169570|11.49|3.11|2.45
1461917169591|11.02|2.25|2.25
1461917169612|9.07|0.90|1.98
1461917169635|5.07|-0.43|2.34
1461917169653|0.80|-1.19|2.68
1461917169675|-3.06|-1.89|2.42
1461917169696|-6.27|-2.38|1.49
1461917169718|-9.11|-2.74|0.18
1461917169740|-11.42|-2.63|-1.60
1461917169762|-11.87|-2.66|-3.29
1461917169785|-11.45|-2.16|-4.26
1461917169803|-10.41|-1.74|-4.01
1461917169824|-8.66|-1.64|-3.11
1461917169844|-4.54|-2.16|-3.03
1461917169870|1.89|-2.97|-3.72
1461917169887|7.44|-2.82|-2.80
1461917169906|11.25|-1.89|-2.79
1461917169929|13.62|-1.08|-1.19
1461917169952|14.29|0.54|0.68
1461917169971|12.65|1.71|1.79
1461917169993|10.87|2.33|2.37
1461917170018|9.97|2.70|2.70
1461917170040|10.11|2.84|3.03
1461917170060|9.76|2.15|3.09
1461917170083|7.91|0.93|2.97
1461917170105|5.22|-0.31|3.09
1461917170125|3.45|-1.20|2.63
1461917170148|1.47|-2.46|1.44
1461917170171|-3.08|-3.54|0.42
1461917170190|-8.49|-4.22|-0.12
1461917170213|-12.98|-3.60|-0.98
1461917170233|-14.53|-2.62|-2.34
1461917170256|-13.74|-1.42|-3.68
1461917170276|-12.13|-0.40|-4.36
1461917170293|-10.17|-0.15|-4.20
1461917170315|-7.16|-0.81|-3.45
1461917170337|-2.02|-2.19|-2.74
1461917170356|4.64|-2.90|-2.54
1461917170378|11.73|-1.13|-2.37
1461917170403|15.87|1.17|-1.42
1461917170425|16.74|2.42|1.48
1461917170446|13.34|3.30|2.80
1461917170466|10.35|3.93|3.22
1461917170486|9.73|4.18|3.58
1461917170511|9.82|3.97|3.87
1461917170533|9.04|2.98|3.50
1461917170558|7.09|1.35|3.18
1461917170575|4.19|-0.30|3.57
1461917170597|0.85|-1.37|4.15
1461917170616|-2.82|-1.88|3.67
1461917170642|-5.64|-1.97|2.89
1461917170667|-7.60|-1.96|1.43
1461917170671|-9.06|-1.96|0.33
1461917170683|-10.15|-1.43|-1.10
1461917170704|-10.82|-0.50|-2.61
1461917170726|-11.44|0.63|-3.76
1461917170746|-11.41|1.25|-4.12
1461917170771|-9.86|1.00|-3.68
1461917170791|-5.67|-0.24|-3.95
1461917170811|-1.07|-1.90|-4.38
1461917170832|3.51|-3.03|-4.22
1461917170854|9.50|-2.20|-3.40
1461917170879|13.98|-0.44|-1.50
1461917170896|16.63|0.53|0.40
1461917170916|13.88|1.34|1.93
1461917170937|11.93|2.09|2.50
1461917170960|11.17|2.40|2.92
1461917170982|10.44|2.15|2.87
1461917171000|9.48|0.48|2.64
1461917171022|7.02|-1.22|3.45
1461917171045|3.82|-2.27|4.44
1461917171065|-0.10|-2.89|3.89
1461917171087|-3.80|-2.75|2.75
1461917171108|-6.73|-1.99|1.63
1461917171130|-8.63|-0.96|0.21
1461917171152|-9.89|0.22|-1.65
1461917171174|-10.74|1.29|-3.28
1461917171194|-10.85|1.87|-4.07
1461917171215|-10.37|1.56|-3.60
1461917171236|-7.53|0.14|-3.71
1461917171257|-1.47|-1.44|-4.68
1461917171279|5.76|-2.08|-5.11
1461917171303|9.98|-1.33|-3.72
1461917171321|11.09|-0.43|1.08
1461917171344|10.32|0.74|4.50
1461917171368|9.25|1.57|4.98
1461917171386|9.45|2.30|4.22
1461917171407|8.61|2.75|3.63
1461917171428|7.49|2.20|3.66
1461917171452|6.23|1.20|3.87
1461917171473|4.24|-0.04|3.56
1461917171495|1.03|-1.14|2.80
1461917171516|-2.44|-1.53|1.83
1461917171542|-5.41|-1.23|0.69
1461917171560|-7.49|-0.25|-0.61
1461917171579|-8.83|0.76|-1.65
1461917171603|-9.50|1.27|-2.28
1461917171624|-9.74|0.97|-2.29
1461917171646|-7.39|-0.26|-2.35
1461917171666|-2.31|-1.73|-2.64
1461917171687|2.01|-2.77|-1.38
1461917171707|8.50|-1.98|0.59
1461917171728|12.39|-0.93|4.16
1461917171752|12.10|0.19|5.68
1461917171772|10.49|0.85|4.98
1461917171793|8.27|1.19|3.58
1461917171815|5.57|1.59|3.09
1461917171836|3.07|1.60|2.81
1461917171860|0.19|1.62|1.89
1461917171881|-1.65|1.57|1.11
1461917171903|-2.44|1.56|0.69
1461917171923|-3.14|1.44|0.08
1461917171945|-4.23|1.14|-0.64
1461917171966|-5.87|1.10|-1.30
1461917171988|-7.46|1.15|-2.14
1461917172009|-9.07|1.14|-2.88
1461917172030|-9.49|0.56|-3.29
1461917172051|-7.31|-1.08|-3.36
1461917172075|-2.56|-2.69|-3.46
1461917172096|3.83|-2.89|-3.20
1461917172118|9.17|-1.83|-2.26
1461917172139|11.58|-1.13|0.23
1461917172159|10.80|-0.34|3.24
1461917172180|8.30|0.00|4.92
1461917172205|5.56|0.34|5.25
1461917172227|3.35|0.47|4.72
1461917172245|1.98|0.51|4.07
1461917172266|1.50|0.06|3.88
1461917172291|0.69|-0.57|3.87
1461917172308|-0.79|-1.44|3.45
1461917172328|-2.40|-1.89|2.60
1461917172348|-3.69|-1.87|1.22
1461917172370|-4.99|-1.60|-0.44
1461917172393|-6.10|-0.90|-1.75
1461917172414|-7.31|-0.25|-2.77
1461917172435|-7.59|0.28|-3.57
1461917172459|-7.05|0.64|-4.00
1461917172478|-6.39|0.84|-4.38
1461917172499|-4.30|0.28|-4.81
1461917172522|0.29|-0.20|-4.02
1461917172543|4.52|-0.49|-2.58
1461917172565|8.35|0.28|-2.15
1461917172586|14.40|1.03|0.86
1461917172608|12.32|2.10|3.53
1461917172626|10.81|2.89|5.49
1461917172648|8.71|2.69|6.23
1461917172670|7.43|2.15|6.42
1461917172691|5.55|1.54|5.75
1461917172713|3.02|1.07|3.83
1461917172731|0.76|0.87|1.76
1461917172752|-0.94|0.82|-0.04
1461917172775|-2.25|0.63|-1.47
1461917172796|-3.78|0.46|-2.83
1461917172816|-5.26|0.46|-4.19
1461917172839|-6.30|0.53|-5.44
1461917172859|-6.54|0.44|-6.50
1461917172881|-6.26|-0.03|-6.81
1461917172903|-5.60|-0.50|-6.80
1461917172923|-4.44|-1.80|-5.29
1461917172946|-0.51|-3.37|-3.87
1461917172967|6.80|-4.89|-1.43
1461917172987|9.51|-5.74|3.57
1461917173009|7.46|-4.88|8.47
1461917173031|5.80|-4.44|8.89
1461917173051|4.83|-3.56|7.65
1461917173073|4.47|-2.69|6.39
1461917173095|4.09|-2.06|5.31
1461917173114|3.43|-1.76|4.11
1461917173136|2.38|-1.45|2.87
