1462027249844|0.33|0.04|0.06
1462027249866|0.33|0.06|0.04
1462027249886|0.33|0.09|0.03
1462027249908|0.28|0.10|0.02
1462027249928|0.23|0.09|-0.02
1462027249950|0.17|0.08|-0.06
1462027249973|0.07|0.05|-0.03
1462027249992|-0.08|0.04|-0.02
1462027250018|-0.20|0.07|-0.04
1462027250035|-0.26|0.10|-0.08
1462027250056|-0.29|0.12|-0.07
1462027250077|-0.32|0.11|-0.01
1462027250098|-0.38|0.07|0.01
1462027250118|-0.42|0.05|-0.01
1462027250142|-0.45|0.02|-0.04
1462027250164|-0.47|0.00|-0.06
1462027250184|-0.46|-0.01|-0.10
1462027250206|-0.42|-0.01|-0.10
1462027250227|-0.39|-0.03|-0.08
1462027250248|-0.38|-0.05|-0.04
1462027250270|-0.31|-0.04|-0.02
1462027250294|-0.23|-0.01|-0.01
1462027250314|-0.16|0.02|-0.00
1462027250333|-0.09|0.04|0.02
1462027250356|-0.06|0.04|0.02
1462027250377|-0.03|0.04|0.04
1462027250399|-0.01|0.02|0.09
1462027250421|0.06|0.04|0.10
1462027250441|0.13|0.06|0.06
1462027250463|0.17|0.09|0.01
1462027250485|0.19|0.09|-0.01
1462027250504|0.16|0.08|0.01
1462027250525|0.10|0.04|0.04
1462027250548|0.07|0.01|0.03
1462027250569|0.07|0.00|0.02
1462027250590|0.07|-0.02|-0.00
1462027250611|0.04|-0.07|-0.00
1462027250633|0.01|-0.14|0.05
1462027250654|-0.02|-0.19|0.16
1462027250676|0.06|-0.19|0.20
1462027250697|0.18|-0.15|0.17
1462027250717|0.24|-0.13|0.16
1462027250740|0.28|-0.12|0.16
1462027250758|0.35|-0.08|0.14
1462027250781|0.46|-0.02|0.09
1462027250801|0.49|0.01|0.09
1462027250823|0.47|0.01|0.08
1462027250845|0.42|0.04|0.01
1462027250866|0.40|0.08|-0.03
1462027250887|0.38|0.10|-0.01
1462027250908|0.31|0.11|0.01
1462027250928|0.20|0.10|0.02
1462027250948|0.06|0.09|0.03
1462027250970|-0.03|0.06|0.03
1462027250991|-0.11|0.06|0.04
1462027251014|-0.18|0.05|0.06
1462027251035|-0.23|0.01|0.11
1462027251056|-0.29|-0.02|0.10
1462027251076|-0.31|-0.07|0.06
1462027251096|-0.28|-0.04|-0.00
1462027251120|-0.21|0.01|-0.07
1462027251144|-0.20|0.04|-0.11
1462027251162|-0.20|0.06|-0.12
1462027251182|-0.15|0.08|-0.08
1462027251204|-0.09|0.10|0.01
1462027251225|-0.05|0.11|0.12
1462027251245|-0.03|0.11|0.14
1462027251266|-0.01|0.14|0.06
1462027251289|-0.09|0.08|-0.05
1462027251313|-0.38|-0.12|-0.08
1462027251334|-0.64|-0.31|-0.04
1462027251357|-0.66|-0.32|-0.02
1462027251376|-0.52|-0.21|-0.01
1462027251397|-0.39|-0.10|0.03
1462027251418|-0.33|-0.02|0.07
1462027251447|-0.21|0.09|0.06
1462027251450|-0.12|0.18|0.05
1462027251463|0.06|0.28|0.09
1462027251484|0.29|0.37|0.20
1462027251506|0.48|0.40|0.26
1462027251527|0.52|0.38|0.17
1462027251548|0.46|0.33|0.06
1462027251568|0.36|0.22|0.06
1462027251589|0.28|0.08|0.14
1462027251613|0.20|-0.04|0.21
1462027251634|0.09|-0.12|0.20
1462027251654|0.00|-0.14|0.11
1462027251677|-0.06|-0.15|0.01
1462027251699|-0.07|-0.16|-0.00
1462027251718|-0.08|-0.16|0.01
1462027251740|-0.11|-0.15|-0.04
1462027251761|-0.10|-0.15|-0.09
1462027251783|-0.06|-0.12|-0.10
1462027251805|-0.00|-0.11|-0.05
1462027251826|0.09|-0.12|0.05
1462027251846|0.15|-0.12|0.13
1462027251868|0.18|-0.11|0.16
1462027251890|0.21|-0.09|0.16
1462027251909|0.25|-0.06|0.14
1462027251932|0.29|0.01|0.10
1462027251956|0.29|0.08|0.02
1462027251976|0.27|0.12|-0.06
1462027251998|0.23|0.15|-0.08
1462027252018|0.15|0.14|-0.08
1462027252039|0.07|0.14|-0.08
1462027252061|0.02|0.11|-0.06
1462027252085|-0.03|0.08|-0.02
1462027252104|-0.09|0.02|-0.00
1462027252126|-0.15|-0.03|0.03
1462027252147|-0.14|-0.08|0.07
1462027252168|-0.12|-0.10|0.07
1462027252190|-0.10|-0.10|0.03
1462027252211|-0.04|-0.08|-0.01
1462027252232|0.01|-0.05|-0.02
1462027252253|0.07|-0.05|-0.01
1462027252275|0.09|-0.02|0.01
1462027252297|0.07|-0.00|0.03
1462027252318|0.02|0.03|0.04
1462027252338|0.00|0.06|0.07
1462027252357|0.01|0.09|0.15
1462027252380|0.01|0.10|0.25
1462027252402|-0.06|0.09|0.28
1462027252423|-0.10|0.09|0.23
1462027252445|-0.14|0.08|0.19
1462027252465|-0.06|0.07|0.16
1462027252485|-0.00|0.04|0.13
1462027252506|0.04|-0.01|0.10
1462027252528|0.06|-0.07|0.03
1462027252549|0.10|-0.09|-0.04
1462027252570|0.18|-0.09|-0.07
1462027252593|0.23|-0.07|-0.11
1462027252612|0.17|-0.01|-0.14
1462027252634|0.03|0.09|-0.09
1462027252658|-0.08|0.13|0.04
1462027252676|-0.19|0.12|0.21
1462027252697|-0.26|0.09|0.33
1462027252718|-0.26|0.10|0.27
1462027252739|-0.27|0.11|0.08
1462027252760|-0.27|0.11|-0.08
1462027252781|-0.23|0.07|-0.13
1462027252804|-0.17|-0.00|-0.14
1462027252824|-0.06|-0.03|-0.21
1462027252846|0.05|-0.02|-0.25
1462027252869|0.14|-0.06|-0.15
1462027252888|0.18|-0.08|-0.01
1462027252908|0.23|-0.08|0.08
1462027252929|0.30|-0.02|0.09
1462027252950|0.35|0.04|0.04
1462027252972|0.34|0.07|0.04
1462027252993|0.32|0.06|0.12
1462027253016|0.26|0.03|0.19
1462027253037|0.16|0.04|0.19
1462027253058|0.07|0.07|0.16
1462027253083|0.02|0.12|0.18
1462027253098|0.00|0.14|0.22
1462027253118|-0.07|0.12|0.25
1462027253142|-0.12|0.09|0.19
1462027253163|-0.10|0.07|0.12
1462027253184|-0.09|0.06|0.04
1462027253207|-0.10|0.07|-0.07
1462027253230|-0.11|0.08|-0.16
1462027253249|-0.13|0.09|-0.19
1462027253270|-0.18|0.08|-0.18
1462027253292|-0.22|0.07|-0.19
1462027253313|-0.16|0.11|-0.21
1462027253335|-0.04|0.12|-0.16
1462027253357|0.02|0.04|0.08
1462027253380|0.04|-0.07|0.31
1462027253407|0.10|-0.12|0.39
1462027253421|0.23|-0.05|0.25
1462027253445|0.36|0.03|0.07
1462027253464|0.43|0.06|-0.02
1462027253486|0.43|0.02|-0.00
1462027253506|0.42|-0.03|0.05
1462027253528|0.43|-0.03|0.08
1462027253550|0.47|0.02|0.07
1462027253570|0.50|0.08|0.02
1462027253593|0.45|0.11|-0.02
1462027253619|0.38|0.13|-0.03
1462027253621|0.32|0.15|-0.04
1462027253636|0.24|0.16|-0.02
1462027253658|0.15|0.16|0.01
1462027253682|0.04|0.14|0.04
1462027253700|-0.07|0.12|0.04
1462027253720|-0.20|0.07|-0.01
1462027253742|-0.35|0.02|-0.07
1462027253766|-0.47|-0.01|-0.13
1462027253785|-0.53|-0.01|-0.14
1462027253806|-0.56|-0.02|-0.10
1462027253828|-0.57|-0.04|-0.03
1462027253851|-0.59|-0.02|0.02
1462027253870|-0.60|0.01|0.04
1462027253890|-0.59|0.01|0.07
1462027253913|-0.54|0.02|0.10
1462027253937|-0.49|0.04|0.08
1462027253955|-0.43|0.06|0.04
1462027253977|-0.36|0.09|0.03
1462027253999|-0.31|0.10|0.03
1462027254019|-0.27|0.11|0.04
1462027254040|-0.19|0.12|0.06
1462027254063|-0.11|0.13|0.07
1462027254087|-0.06|0.14|0.08
1462027254105|-0.01|0.16|0.07
1462027254125|0.05|0.19|0.03
1462027254147|0.10|0.20|0.03
1462027254171|0.14|0.15|0.10
1462027254191|0.15|0.06|0.19
1462027254210|0.15|-0.01|0.18
1462027254233|0.14|-0.04|0.10
1462027254256|0.16|-0.08|0.01
1462027254277|0.17|-0.10|-0.03
1462027254298|0.17|-0.10|-0.09
1462027254321|0.15|-0.07|-0.13
1462027254339|0.15|-0.02|-0.15
1462027254359|0.15|0.04|-0.15
1462027254382|0.14|0.09|-0.12
1462027254403|0.13|0.09|-0.05
1462027254424|0.13|0.07|-0.02
1462027254445|0.12|0.07|-0.04
1462027254466|0.15|0.05|-0.04
1462027254490|0.18|0.03|-0.00
1462027254510|0.22|-0.02|0.06
1462027254530|0.22|-0.06|0.07
1462027254552|0.19|-0.00|0.01
1462027254575|0.27|0.04|-0.00
1462027254593|0.29|0.07|0.03
1462027254614|0.24|0.05|0.10
1462027254636|0.17|0.00|0.21
1462027254656|0.17|-0.05|0.30
1462027254678|0.20|-0.07|0.25
1462027254700|0.23|-0.02|0.02
1462027254720|0.21|0.04|-0.21
1462027254741|0.15|0.07|-0.31
1462027254764|0.08|0.08|-0.28
1462027254784|-0.01|0.09|-0.23
1462027254808|-0.10|0.12|-0.17
1462027254828|-0.17|0.14|-0.09
1462027254849|-0.28|0.15|0.03
1462027254872|-0.36|0.15|0.16
1462027254896|-0.45|0.10|0.24
1462027254915|-0.49|0.09|0.31
1462027254937|-0.47|0.09|0.32
1462027254959|-0.44|0.08|0.21
1462027254981|-0.41|0.08|0.11
1462027255003|-0.35|0.04|0.07
1462027255026|-0.32|-0.04|0.12
1462027255041|-0.28|-0.12|0.17
1462027255063|-0.21|-0.14|0.12
1462027255084|-0.09|-0.10|0.01
1462027255105|0.00|-0.07|-0.04
1462027255127|0.05|-0.09|-0.03
1462027255148|0.02|-0.12|-0.03
1462027255168|0.03|-0.12|-0.07
1462027255189|0.09|-0.07|-0.12
1462027255214|0.15|-0.02|-0.13
1462027255234|0.15|0.01|-0.08
1462027255255|0.13|0.03|-0.02
1462027255277|0.12|0.06|0.00
1462027255296|0.10|0.09|0.03
1462027255318|0.10|0.13|0.10
1462027255340|0.10|0.13|0.14
1462027255359|0.11|0.13|0.09
1462027255383|0.10|0.13|0.01
1462027255403|0.09|0.10|-0.03
1462027255424|0.06|0.05|-0.04
1462027255447|0.04|-0.01|-0.03
1462027255469|0.03|-0.05|-0.02
1462027255488|0.08|-0.05|-0.05
1462027255511|0.06|0.01|-0.09
1462027255533|0.03|0.02|-0.09
1462027255553|-0.02|0.01|-0.05
1462027255575|-0.06|0.01|0.05
1462027255596|-0.07|0.01|0.12
1462027255618|-0.06|-0.00|0.19
1462027255638|-0.07|-0.02|0.24
1462027255659|-0.07|-0.02|0.22
1462027255679|-0.03|-0.00|0.15
1462027255703|-0.01|0.02|0.05
1462027255726|0.03|0.02|-0.01
1462027255747|0.03|0.01|-0.03
1462027255768|0.05|0.00|-0.06
1462027255788|0.08|0.04|-0.12
1462027255809|0.09|0.08|-0.17
1462027255833|0.06|0.06|-0.17
1462027255853|-0.02|0.01|-0.09
1462027255874|-0.09|-0.02|0.02
1462027255896|-0.12|-0.02|0.09
1462027255919|-0.13|-0.01|0.13
1462027255937|-0.16|-0.02|0.17
1462027255961|-0.21|-0.05|0.24
1462027255982|-0.24|-0.10|0.26
1462027256002|-0.28|-0.10|0.20
1462027256024|-0.26|-0.07|0.12
1462027256045|-0.24|-0.05|0.05
1462027256067|-0.19|-0.02|0.02
1462027256088|-0.19|-0.00|-0.03
1462027256108|-0.19|0.01|-0.04
1462027256128|-0.15|0.02|0.00
1462027256150|-0.12|0.01|0.05
1462027256172|-0.08|-0.00|0.06
1462027256192|-0.03|-0.02|0.05
1462027256214|-0.03|0.01|-0.03
1462027256235|-0.00|-0.03|-0.06
1462027256257|0.03|-0.02|-0.03
1462027256277|0.08|0.00|-0.00
1462027256300|0.09|0.01|0.01
1462027256321|0.06|0.02|0.00
1462027256345|0.02|0.01|-0.04
1462027256371|0.03|0.02|-0.12
1462027256388|0.05|0.02|-0.15
1462027256410|0.07|-0.02|-0.06
1462027256431|0.03|-0.08|0.11
1462027256452|-0.00|-0.11|0.21
1462027256473|0.00|-0.10|0.23
1462027256495|0.01|-0.08|0.18
1462027256515|0.02|-0.05|0.17
1462027256538|0.05|-0.03|0.20
1462027256558|0.07|-0.02|0.22
1462027256579|0.08|-0.00|0.18
1462027256602|0.11|0.03|0.10
1462027256626|0.11|0.07|0.02
1462027256645|0.10|0.10|-0.04
1462027256666|0.14|0.09|-0.04
1462027256688|0.11|0.07|0.01
1462027256708|0.07|0.05|0.08
1462027256729|0.03|0.05|0.09
1462027256751|0.01|0.07|0.08
1462027256773|0.03|0.08|0.10
1462027256793|0.05|0.08|0.13
1462027256818|0.06|0.06|0.08
1462027256838|0.04|0.05|-0.03
1462027256858|0.03|0.02|-0.16
1462027256878|0.05|0.00|-0.22
1462027256899|0.08|-0.04|-0.21
1462027256922|0.06|-0.09|-0.13
1462027256944|0.01|-0.13|-0.04
1462027256965|-0.05|-0.12|-0.01
1462027256988|-0.10|-0.08|-0.02
1462027257009|-0.10|-0.03|0.01
1462027257028|-0.08|-0.00|0.09
1462027257050|-0.09|0.01|0.14
1462027257073|-0.12|0.03|0.12
1462027257094|-0.11|0.07|0.05
1462027257114|-0.05|0.09|0.02
1462027257135|0.01|0.08|0.01
1462027257157|0.02|0.05|-0.00
1462027257178|0.00|0.01|-0.02
1462027257201|0.03|0.00|-0.03
1462027257219|0.06|0.01|-0.03
1462027257242|0.08|0.04|-0.07
1462027257264|0.07|0.05|-0.10
1462027257283|0.08|0.03|-0.08
1462027257305|0.08|0.01|-0.03
1462027257326|0.05|-0.04|-0.02
1462027257347|-0.01|-0.09|-0.02
1462027257368|-0.05|-0.13|-0.02
1462027257390|-0.08|-0.13|-0.06
1462027257413|-0.10|-0.12|0.01
1462027257432|-0.09|-0.14|0.16
1462027257456|-0.07|-0.15|0.29
1462027257478|-0.02|-0.13|0.30
1462027257503|0.03|-0.09|0.28
1462027257520|0.09|-0.04|0.27
1462027257539|0.14|-0.01|0.22
1462027257562|0.16|0.01|0.15
1462027257584|0.16|-0.00|0.08
1462027257603|0.14|-0.02|0.02
1462027257626|0.14|-0.03|-0.02
1462027257648|0.16|-0.03|-0.02
1462027257668|0.14|-0.04|-0.02
1462027257689|0.09|-0.06|0.03
1462027257710|0.03|-0.09|0.05
1462027257731|-0.02|-0.09|0.06
1462027257753|-0.08|-0.10|0.06
1462027257775|-0.12|-0.10|0.08
1462027257796|-0.17|-0.09|0.05
1462027257817|-0.19|-0.05|0.02
1462027257837|-0.17|-0.03|0.07
1462027257857|-0.15|-0.04|0.17
1462027257879|-0.12|-0.04|0.23
1462027257901|-0.06|0.00|0.18
1462027257922|-0.01|0.04|0.08
1462027257944|0.01|0.05|0.02
1462027257965|0.03|0.05|-0.03
1462027257986|0.06|0.05|-0.07
1462027258014|0.06|0.04|-0.07
1462027258032|0.03|0.02|-0.03
1462027258050|-0.01|-0.00|-0.00
1462027258071|-0.02|-0.02|0.03
1462027258092|-0.02|-0.03|0.05
1462027258113|-0.04|-0.01|0.02
1462027258135|-0.02|0.02|-0.02
1462027258156|0.02|0.02|-0.01
1462027258178|0.05|-0.00|0.04
1462027258203|0.05|-0.02|0.05
1462027258225|0.06|-0.01|0.04
1462027258241|0.08|-0.01|0.02
1462027258264|0.09|0.00|-0.01
1462027258286|0.08|0.01|-0.03
1462027258306|0.06|0.01|0.01
1462027258327|0.04|-0.01|0.05
1462027258348|0.00|-0.01|0.03
1462027258369|-0.02|0.02|-0.04
1462027258391|-0.02|0.05|-0.08
1462027258413|-0.03|0.04|-0.07
1462027258435|-0.08|0.02|-0.06
1462027258457|-0.13|-0.01|-0.05
1462027258476|-0.13|-0.03|-0.05
1462027258496|-0.10|-0.05|0.04
1462027258517|-0.10|-0.08|0.19
1462027258539|-0.12|-0.06|0.19
1462027258559|-0.16|0.01|0.11
1462027258580|-0.16|0.10|0.10
1462027258603|-0.06|0.16|0.22
1462027258623|0.05|0.19|0.31
1462027258643|0.12|0.20|0.29
1462027258666|0.13|0.21|0.16
1462027258687|0.14|0.20|0.04
1462027258710|0.16|0.16|-0.05
1462027258729|0.12|0.08|-0.11
1462027258752|0.07|0.02|-0.19
1462027258774|0.04|-0.05|-0.27
1462027258796|0.03|-0.06|-0.31
1462027258816|0.06|-0.05|-0.35
1462027258839|0.08|-0.01|-0.38
1462027258865|0.07|0.02|-0.33
1462027258880|0.01|0.03|-0.17
1462027258902|-0.02|0.05|-0.03
1462027258924|-0.01|0.10|0.08
1462027258944|0.04|0.15|0.19
1462027258966|0.07|0.19|0.32
1462027258988|0.06|0.17|0.39
1462027259008|0.06|0.13|0.37
1462027259029|0.04|0.08|0.27
1462027259051|-0.02|0.00|0.15
1462027259071|-0.04|-0.04|0.05
1462027259093|-0.02|-0.07|-0.04
1462027259116|-0.00|-0.10|-0.10
1462027259134|-0.01|-0.12|-0.11
1462027259156|0.04|-0.13|-0.06
1462027259179|0.10|-0.10|-0.00
1462027259201|0.15|-0.07|0.04
1462027259224|0.16|-0.09|0.09
1462027259245|0.13|-0.11|0.14
1462027259263|0.13|-0.13|0.20
1462027259283|0.13|-0.12|0.19
1462027259306|0.15|-0.08|0.13
1462027259327|0.15|-0.03|0.04
1462027259349|0.13|0.01|-0.01
1462027259369|0.06|0.02|-0.04
1462027259388|-0.01|0.02|-0.08
1462027259410|-0.06|0.03|-0.09
1462027259431|-0.14|0.02|-0.11
1462027259452|-0.23|0.02|-0.17
1462027259473|-0.31|-0.00|-0.17
1462027259495|-0.38|-0.05|-0.10
1462027259518|-0.44|-0.09|-0.03
1462027259536|-0.49|-0.12|0.02
1462027259560|-0.49|-0.12|0.06
1462027259580|-0.44|-0.11|0.10
1462027259601|-0.36|-0.06|0.13
1462027259622|-0.27|-0.02|0.13
1462027259643|-0.21|0.02|0.13
1462027259667|-0.15|0.04|0.11
1462027259692|-0.08|0.07|0.08
1462027259708|0.01|0.09|0.04
1462027259730|0.06|0.09|0.00
1462027259755|0.05|0.04|0.00
1462027259775|0.02|-0.00|-0.02
1462027259793|0.01|-0.03|-0.07
1462027259814|0.02|-0.04|-0.08
1462027259835|0.01|-0.06|-0.08
1462027259857|-0.00|-0.07|-0.05
1462027259878|-0.00|-0.09|-0.01
1462027259899|-0.01|-0.10|0.02
1462027259921|0.01|-0.07|0.03
1462027259943|0.04|-0.02|0.03
1462027259965|0.04|0.02|0.05
1462027259988|0.03|0.01|0.17
1462027260008|0.03|-0.06|0.35
1462027260030|0.06|-0.12|0.49
1462027260051|0.14|-0.14|0.48
1462027260074|0.22|-0.11|0.38
1462027260094|0.30|-0.11|0.27
1462027260116|0.31|-0.14|0.20
1462027260138|0.25|-0.17|0.10
1462027260157|0.20|-0.17|-0.03
1462027260181|0.17|-0.11|-0.14
1462027260203|0.13|-0.06|-0.16
1462027260222|0.05|-0.02|-0.14
1462027260244|-0.02|0.01|-0.08
1462027260266|-0.05|0.05|-0.04
1462027260286|-0.07|0.07|-0.01
1462027260313|-0.08|0.08|0.02
1462027260330|-0.07|0.07|0.05
1462027260350|-0.08|0.05|0.06
1462027260376|-0.12|0.02|0.02
1462027260396|-0.13|0.00|-0.04
1462027260415|-0.11|0.01|-0.08
1462027260438|-0.05|0.02|-0.06
1462027260458|-0.03|0.05|-0.05
1462027260479|-0.05|0.07|-0.03
1462027260500|-0.05|0.08|0.00
1462027260523|-0.02|0.09|0.07
1462027260543|0.01|0.09|0.12
1462027260567|0.01|0.07|0.17
1462027260590|-0.01|0.05|0.19
1462027260611|-0.05|0.06|0.09
1462027260631|-0.07|0.06|-0.04
1462027260652|-0.07|0.05|-0.09
1462027260673|-0.07|0.03|-0.11
1462027260696|-0.07|0.06|-0.15
1462027260717|-0.06|0.05|-0.19
1462027260738|-0.10|0.04|-0.19
1462027260761|-0.15|0.03|-0.15
1462027260781|-0.19|0.03|-0.07
1462027260801|-0.17|0.03|0.02
1462027260824|-0.10|0.05|0.12
1462027260846|-0.02|0.07|0.21
1462027260869|0.03|0.08|0.24
1462027260890|0.06|0.07|0.25
1462027260912|0.08|0.05|0.23
1462027260933|0.10|0.02|0.22
1462027260954|0.14|-0.01|0.19
1462027260977|0.16|-0.02|0.12
1462027260998|0.16|-0.02|0.01
1462027261021|0.15|-0.02|-0.06
1462027261044|0.14|-0.01|-0.04
1462027261061|0.12|-0.00|-0.01
1462027261083|0.09|0.00|0.00
1462027261108|0.04|0.00|0.02
1462027261126|-0.00|0.00|0.03
1462027261147|-0.01|0.00|0.02
1462027261169|0.01|0.02|0.01
1462027261194|0.04|0.04|-0.02
1462027261210|0.02|0.05|-0.02
1462027261233|-0.02|0.04|-0.03
1462027261253|-0.05|0.05|-0.05
1462027261276|-0.06|0.06|-0.10
1462027261297|-0.06|0.08|-0.07
1462027261317|-0.07|0.06|0.02
