2329283080804|80:3f:5d:90:28:fe|-89
2329278081654|54:fa:3e:3e:57:75|-85
2329283080767|56:35:30:01:14:43|-87
2329278081573|d8:50:e6:ca:f6:c0|-88
2329283080758|54:35:30:01:14:42|-87
2329278081604|0e:96:d7:35:45:c3|-87
2329283080847|e8:8d:28:5b:e1:df|-92
2329283080785|fa:8f:ca:37:ac:b2|-89
2329283080728|00:e0:4b:b5:0f:02|-83
2329278081644|54:22:f8:1d:df:a4|-90
2329278081585|e0:91:f5:60:a1:e0|-91
2329283080776|d0:66:7b:04:73:82|-93
2329288074085|80:1f:02:67:02:bc|-64
2329288074104|3a:60:77:19:aa:74|-67
2329288074094|38:60:77:19:aa:73|-68
2329288074054|70:9f:2d:ae:24:49|-83
2329288074026|b2:c2:87:78:53:73|-68
2329288074016|b0:c2:87:78:53:72|-69
2329288074075|b0:c2:87:e6:80:af|-89
2329283080804|80:3f:5d:90:28:fe|-89
2329283080767|56:35:30:01:14:43|-87
2329288074035|54:35:30:01:14:42|-92
2329283080847|e8:8d:28:5b:e1:df|-92
2329283080785|fa:8f:ca:37:ac:b2|-89
2329288074044|00:e0:4b:b5:0f:02|-80
2329283080776|d0:66:7b:04:73:82|-93
2329288074064|54:a0:50:5c:7e:60|-91
2329293068831|80:1f:02:67:02:bc|-63
2329293068851|3a:60:77:19:aa:74|-60
2329293068841|38:60:77:19:aa:73|-60
2329293068802|70:9f:2d:ae:24:49|-80
2329293068757|b2:c2:87:78:53:73|-57
2329293068745|b0:c2:87:78:53:72|-58
2329288074075|b0:c2:87:e6:80:af|-89
2329293068784|56:35:30:01:14:43|-89
2329293068775|54:35:30:01:14:42|-90
2329293068861|e8:8d:28:5b:e1:df|-92
2329293068765|fa:8f:ca:37:ac:b2|-85
2329293068792|00:e0:4b:b5:0f:02|-86
2329293068821|54:a0:50:5c:7e:60|-90
2329293068882|b4:ee:b4:82:d6:3a|-90
2329293068811|26:b6:c4:ea:e1:a0|-93
2329293068871|54:22:f8:1d:df:a4|-94
2329298034214|80:1f:02:67:02:bc|-64
2329298034194|3a:60:77:19:aa:74|-58
2329298034204|38:60:77:19:aa:73|-58
2329298034128|70:9f:2d:ae:24:49|-76
2329298034076|b2:c2:87:78:53:73|-61
2329298034057|b0:c2:87:78:53:72|-63
2329298034161|b0:c2:87:e6:80:af|-77
2329298034089|56:35:30:01:14:43|-88
2329298034067|54:35:30:01:14:42|-88
2329293068861|e8:8d:28:5b:e1:df|-92
2329298034117|fa:8f:ca:37:ac:b2|-90
2329298034098|00:e0:4b:b5:0f:02|-78
2329298034182|54:a0:50:5c:7e:60|-87
2329298034235|b4:ee:b4:82:d6:3a|-86
2329293068811|26:b6:c4:ea:e1:a0|-93
2329293068871|54:22:f8:1d:df:a4|-94
2329298034138|80:3f:5d:90:28:fe|-80
2329298034150|b2:c2:87:e6:80:a0|-88
2329298034108|cc:af:78:86:62:73|-89
2329298034224|0e:96:d7:35:45:c3|-91
2329303080571|80:1f:02:67:02:bc|-64
2329303080580|3a:60:77:19:aa:74|-66
2329303080559|38:60:77:19:aa:73|-64
2329303080490|70:9f:2d:ae:24:49|-72
2329303080424|b2:c2:87:78:53:73|-62
2329303080414|b0:c2:87:78:53:72|-62
2329303080537|b0:c2:87:e6:80:af|-78
2329303080448|56:35:30:01:14:43|-87
2329303080439|54:35:30:01:14:42|-88
2329303080600|e8:8d:28:5b:e1:df|-88
2329303080456|fa:8f:ca:37:ac:b2|-87
2329303080479|00:e0:4b:b5:0f:02|-79
2329303080548|54:a0:50:5c:7e:60|-93
2329298034235|b4:ee:b4:82:d6:3a|-86
2329303080620|54:22:f8:1d:df:a4|-93
2329303080500|80:3f:5d:90:28:fe|-81
2329303080510|b2:c2:87:e6:80:a0|-77
2329303080465|cc:af:78:86:62:73|-90
2329303080590|0e:96:d7:35:45:c3|-90
2329303080656|80:1f:02:69:48:ad|-84
2329303080631|b0:c2:87:e6:89:df|-90
2329303080610|78:ca:39:42:9f:23|-90
2329303080645|b2:c2:87:e6:89:d0|-91
2329303080524|f8:04:2e:72:73:78|-93
2329308082458|80:1f:02:67:02:bc|-69
2329308082437|3a:60:77:19:aa:74|-52
2329308082426|38:60:77:19:aa:73|-53
2329308082306|70:9f:2d:ae:24:49|-84
2329308082253|b2:c2:87:78:53:73|-72
2329308082242|b0:c2:87:78:53:72|-73
2329308082357|b0:c2:87:e6:80:af|-79
2329308082296|56:35:30:01:14:43|-89
2329308082286|54:35:30:01:14:42|-89
2329308082447|e8:8d:28:5b:e1:df|-88
2329308082271|fa:8f:ca:37:ac:b2|-82
2329308082316|00:e0:4b:b5:0f:02|-81
2329308082370|54:a0:50:5c:7e:60|-87
2329308082468|54:22:f8:1d:df:a4|-88
2329308082326|80:3f:5d:90:28:fe|-83
2329308082347|b2:c2:87:e6:80:a0|-80
2329303080465|cc:af:78:86:62:73|-90
2329308082479|0e:96:d7:35:45:c3|-89
2329303080656|80:1f:02:69:48:ad|-84
2329303080631|b0:c2:87:e6:89:df|-90
2329303080610|78:ca:39:42:9f:23|-90
2329303080645|b2:c2:87:e6:89:d0|-91
2329308082336|f8:04:2e:72:73:78|-89
2329308082500|24:a2:e1:ea:c4:b7|-88
2329308082512|54:a0:50:5c:7e:64|-89
2329308082524|b4:ee:b4:92:cf:c9|-90
2329308082404|24:a2:e1:ea:c4:b6|-86
2329308082262|d0:66:7b:04:73:82|-91
2329308082381|26:b6:c4:ea:e1:a0|-91
2329308082489|0a:3e:8e:19:b0:fc|-92
2329308082416|64:70:02:a6:04:94|-92
2329308082394|00:16:0a:18:5b:d6|-86
2329313084501|80:1f:02:67:02:bc|-85
2329313084511|3a:60:77:19:aa:74|-50
2329313084522|38:60:77:19:aa:73|-51
2329313084414|70:9f:2d:ae:24:49|-85
2329313084358|b2:c2:87:78:53:73|-78
2329313084349|b0:c2:87:78:53:72|-82
2329313084451|b0:c2:87:e6:80:af|-79
2329313084376|56:35:30:01:14:43|-88
2329313084367|54:35:30:01:14:42|-88
2329313084541|e8:8d:28:5b:e1:df|-90
2329313084394|fa:8f:ca:37:ac:b2|-81
2329313084385|00:e0:4b:b5:0f:02|-76
2329313084470|54:a0:50:5c:7e:60|-88
2329308082468|54:22:f8:1d:df:a4|-88
2329313084425|80:3f:5d:90:28:fe|-90
2329313084439|b2:c2:87:e6:80:a0|-79
2329313084404|cc:af:78:86:62:73|-92
2329313084531|0e:96:d7:35:45:c3|-89
2329308082336|f8:04:2e:72:73:78|-89
2329308082500|24:a2:e1:ea:c4:b7|-88
2329308082512|54:a0:50:5c:7e:64|-89
2329308082524|b4:ee:b4:92:cf:c9|-90
2329313084481|24:a2:e1:ea:c4:b6|-91
2329308082262|d0:66:7b:04:73:82|-91
2329308082381|26:b6:c4:ea:e1:a0|-91
2329308082489|0a:3e:8e:19:b0:fc|-92
2329308082416|64:70:02:a6:04:94|-92
2329313084491|00:16:0a:18:5b:d6|-86
2329313084551|34:31:c4:26:2e:e7|-92
2329318089294|80:1f:02:67:02:bc|-67
2329318089317|3a:60:77:19:aa:74|-51
2329318089304|38:60:77:19:aa:73|-52
2329318089248|70:9f:2d:ae:24:49|-88
2329318089230|b2:c2:87:78:53:73|-72
2329318089210|b0:c2:87:78:53:72|-72
2329318089272|b0:c2:87:e6:80:af|-89
2329318089239|56:35:30:01:14:43|-92
2329313084367|54:35:30:01:14:42|-88
2329318089327|e8:8d:28:5b:e1:df|-90
2329313084394|fa:8f:ca:37:ac:b2|-81
2329318089221|00:e0:4b:b5:0f:02|-90
2329318089260|54:a0:50:5c:7e:60|-90
2329313084425|80:3f:5d:90:28:fe|-90
2329313084439|b2:c2:87:e6:80:a0|-79
2329313084404|cc:af:78:86:62:73|-92
2329313084531|0e:96:d7:35:45:c3|-89
2329318089283|f8:04:2e:72:73:78|-92
2329313084481|24:a2:e1:ea:c4:b6|-91
2329313084491|00:16:0a:18:5b:d6|-86
2329318089342|34:31:c4:26:2e:e7|-91
2329323088401|80:1f:02:67:02:bc|-66
2329323088423|3a:60:77:19:aa:74|-58
2329323088413|38:60:77:19:aa:73|-58
2329323088329|70:9f:2d:ae:24:49|-82
2329323088288|b2:c2:87:78:53:73|-68
2329323088268|b0:c2:87:78:53:72|-68
2329323088362|b0:c2:87:e6:80:af|-83
2329323088309|56:35:30:01:14:43|-92
2329323088317|54:35:30:01:14:42|-92
2329323088433|e8:8d:28:5b:e1:df|-91
2329323088279|00:e0:4b:b5:0f:02|-82
2329323088341|54:a0:50:5c:7e:60|-87
2329323088351|b2:c2:87:e6:80:a0|-80
2329323088300|cc:af:78:86:62:73|-85
2329323088372|f8:04:2e:72:73:78|-90
2329318089342|34:31:c4:26:2e:e7|-91
2329323088454|80:1f:02:69:48:ad|-87
2329323088385|d8:50:e6:ca:f6:c0|-91
2329323088443|54:22:f8:1d:df:a4|-93
2329328085408|80:1f:02:67:02:bc|-66
2329328085427|3a:60:77:19:aa:74|-58
2329328085418|38:60:77:19:aa:73|-58
2329328085348|70:9f:2d:ae:24:49|-82
2329328085291|b2:c2:87:78:53:73|-68
2329328085271|b0:c2:87:78:53:72|-66
2329328085372|b0:c2:87:e6:80:af|-80
2329328085325|56:35:30:01:14:43|-89
2329328085310|54:35:30:01:14:42|-91
2329328085448|e8:8d:28:5b:e1:df|-91
2329328085281|00:e0:4b:b5:0f:02|-88
2329328085396|54:a0:50:5c:7e:60|-89
2329328085362|b2:c2:87:e6:80:a0|-87
2329328085300|cc:af:78:86:62:73|-87
2329323088372|f8:04:2e:72:73:78|-90
2329328085458|34:31:c4:26:2e:e7|-93
2329323088454|80:1f:02:69:48:ad|-87
2329323088385|d8:50:e6:ca:f6:c0|-91
2329323088443|54:22:f8:1d:df:a4|-93
2329328085336|80:3f:5d:90:28:fe|-90
2329328085437|0e:96:d7:35:45:c3|-91
2329328085385|00:16:0a:18:5b:d6|-91
